Location ID	Aquifer	Latitude	Longitude	Ground Elevation	Geologic Unit Code	Well Installation Date	Total Well Depth [ft]	Well Diameter [in]	Screen Top [ft]	Screen Bottom [ft]	Comments	WELL_COMPLETION_REPORT_URL	Location Type	Monitoring Area	Watershed	Well Status	Inactive Date	TOC Elevation	LWA Notes	Source	Max	Max Date	Last	Last Date	Max Hex	Max Date Hex	Last Hex	Last Date Hex	Length	Active	Exceedance	Substantial Data
Test Well 2A	Intermediate	35.88468	-106.27104	6650.4	NULL	1950-02-07 00:00:00	133.00	8 in	123	133.000	NULL, TW-2a was completed on 2/07/1950 at a depth of 133 ft (Black and Veatch 1950) P&amp;A 2/8/10	NULL	NULL	General	Los Alamos	PA	NULL	[84]	Ground Elevation updated from MW, Well Diameter [in] updated from MW	Well Info	6.01	2009-07-21	6.01	2009-07-21	No Data	No Data	No Data	No Data	8			Substantial
Test Well 3	Regional	35.87328	-106.25908	6626.9	NULL	1949-11-20 00:00:00	815.00	10 in	805	815.000	NULL, TW-3 was completed on 11/20/1949 at a depth of 818 ft (Black and Veatch 1950)., Purtymun elev in error, elev from DEM/LIDAR Broxton/Cole, Purtymun elev in error, elev from DEM/LIDAR Broxton/Cole	NULL	NULL	TA-21	Los Alamos	PA	NULL	[84]	Ground Elevation updated from MW, Well Diameter [in] updated from MW	Well Info	3.6	2005-03-21	2.4	2006-01-19	No Data	No Data	No Data	No Data	18			Substantial
Test Well 4	Regional	35.88574	-106.30533	7244.56	NULL	1950-03-08 00:00:00	1205.00	6 in	1195	1205.000	NULL, TW-4 was completed on 03/08/1950 at a depth of 1205 ft (Black and Veatch 1950).	NULL	NULL	General	Los Alamos	PA	NULL	[84]	Ground Elevation updated from MW, Well Diameter [in] updated from MW	Well Info	2.74	2002-05-17	2.74	2002-05-17	No Data	No Data	No Data	No Data	8			Substantial
Test Well 8	Regional	35.8633	-106.27647	6873.5	NULL	1960-12-15 00:00:00	1065.00	8 in	953	1065.000	NULL, TW-8 was completed on 12/15/1960 at a depth of 1065 ft (Baltz Abrahams, and Purtymun, 1963, p. 50).	NULL	NULL	Chromium	Mortendad	PA	NULL	[84]	Ground Elevation updated from MW, Well Diameter [in] updated from MW	Well Info	17.1	2007-06-06	5.33	2009-06-24	2.3	2006-01-24	2.3	2006-01-24	36		Exceedance	Substantial
Test Well TW-1	NULL	35.87036	-106.21751	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	NULL	General	Los Alamos	NULL	NULL	[84]		Well Info	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
Threemile Spring	NULL	35.84164	-106.27865	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	NULL	General	Pajarito	NULL	NULL	[84]		Well Info	1.8	2007-03-20	1.5	2007-03-20	No Data	No Data	No Data	No Data	4			Substantial
TMO-1	Alluvial	35.8541	-106.29585	6945.200	Qal	2008-06-09 00:00:00	6.50	1.5 in	3.5	6.500	Brass Cap, NULL, Brass Cap, Brass Cap	NULL	MON	General	Pajarito	A	NULL	[84]	Geologic Unit Code updated from MW, Well Diameter [in] updated from MW	Well Info	No Detect Data	No Detect Data	No Detect Data	No Detect Data	No Data	No Data	No Data	No Data	6			Substantial
TS-1.42 SPRING	NULL	35.86138	-106.29591	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	NULL	General	Mortendad	NULL	NULL	[84]		Well Info	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
TSCA-6	Alluvial	35.86046	-106.27518	6863.200	Qal	2004-11-09 00:00:00	21.30	2.1 in	16.2	20.900	Brass cap location, ER B-15/A-6, located in lower Ten Site Canyon, B-15/A-6, Brass cap location, ER B-15/A-6, located in lower Ten Site Canyon, Brass cap location, ER B-15/A-6, located in lower Ten Site Canyon	NULL	MON	General	Mortendad	A	NULL	[84]	Well Diameter [in] updated from MW	Well Info	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
TSWB-6	Alluvial	35.86051	-106.27374	6853.210	Qal	1994-12-21 00:00:00	40.00	2.75 in	25	35.000	NULL, NULL	NULL	MON	Chromium	Mortendad	A	NULL	[84]	Well Diameter [in] updated from MW	Well Info	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
TW-1.72 Spring	NULL	35.86773	-106.323	7401.000	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	SPR	General	Pajarito	NULL	NULL	[84]		Well Info	14.0	2009-09-16	11.6	2009-09-16	No Data	No Data	No Data	No Data	10		Exceedance	Substantial
TW-2Ar	Intermediate	35.88485	-106.27122	6651.67	Tpf	2010-03-04 00:00:00	113.90	4.5 in	102	112.000	NULL, NULL, Brass cap location rounded to 2 decimal places. -RJK, Brass cap location rounded to 2 decimal places. -RJK, Brass cap location rounded to 2 decimal places. -RJK	NULL	NULL	General	Los Alamos	A	NULL	[84]	Ground Elevation updated from MW, Geologic Unit Code updated from MW, Well Diameter [in] updated from MW	Well Info	5.52	2010-04-29	3.23	2013-06-06	No Data	No Data	No Data	No Data	32	Active		Substantial
UNK	NULL	35.83105	-106.23411	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Record created for data migration.  Needs field coordinates., NULL	NULL	BHover10ft	TA-54	Mortendad	NULL	NULL	[84]		Well Info	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCWB-4	Alluvial	35.8639551	-106.2792825	6893.42	Qal		15	3 in	10	15	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12230						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-50	None	35.8566553	-106.2559076	6904.11	None		None	None	None	None	Brass Cap location, Brass Cap location	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCWB-8.1B	Alluvial	35.8608608	-106.2630161	6783.8	Qal		72.5	None	47.5	67.5	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12247						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCA-3ac S1	None	35.8620955	-106.2730504	6853	None		None	None	None	None	None	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
CrEX-4	None	35.859934	-106.2579784	None	None		None	None	None	None	None	None						None		Monitoring Wells	398.0	2017-12-05	398.0	2017-12-05	No Data	No Data	No Data	No Data	1	Active	Exceedance	
MCWB-7.4B	Alluvial	35.860282	-106.2673097	6813.07	Qal		70	3 in	45	65	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12243						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCA-3ac	Alluvial	35.8620955	-106.2730504	6853	Qal		44	0.8 in	Multiple	Multiple	Brass cap location, Brass cap location	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12097						6857.1		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCO-9	Alluvial	35.8601808	-106.2579662	6749.67	Qal		55	3 in	45	55	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12214						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-37	None	35.8443729	-106.2587343	6870.59	None		None	None	None	None	Brass monument location, Brass monument location	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
PAO-2.5	Alluvial	35.8858079	-106.2829853	6722.39	Qal		10.25	4 in	2.4	7.4	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12269						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-12	None	35.8589226	-106.2263505	6499.6	None		None	None	None	None	Location information from Brass Cap survey data in WCR., Location information from Brass Cap survey data in WCR.	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
SWA-1-1	None	35.8754103	-106.3147478	None	None		None	None	None	None	Formerly a piezometer well SCPZ-1, Formerly a piezometer well SCPZ-1, Formerly a piezometer well SCPZ-1	None						None		Monitoring Wells	9.78	2017-11-29	6.68	2019-10-22	0.181	2019-02-26	0.156	2019-10-22	10	Active	Exceedance	Substantial
MCO-9.5	Alluvial	35.8605523	-106.2569798	6743.27	Qal		46	2 in	26	46	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12213						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCWB-6.2A	Alluvial	35.8618205	-106.2724847	6848.29	Qal		45.5	3 in	30.5	40.5	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12234						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
SWA-2-4	Alluvial	35.8745609	-106.3125236	None	None		9	2 in	3	9	Formerly SCPZ-4, Formerly SCPZ-4, Formerly SCPZ-4	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12447						7226.48		Monitoring Wells	16.9	2017-08-15	10.8	2019-10-24	0.641	2017-08-15	0.265	2019-10-24	10	Active	Exceedance	Substantial
MCWB-8.1C	Alluvial	35.860623	-106.2629967	6785.63	Qal		80	None	55	75	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12248						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCWB-6.5C	Alluvial	35.8612472	-106.2716785	6841.02	Qal		47.5	3 in	32.5	42.5	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12238						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-22	None	35.829246499999996	-106.2334432	6650.5	None		None	None	None	None	Location info taken from Brass cap survey data from R-22 WCR., Location info taken from Brass cap survey data from R-22 WCR.	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
18-MW-4	None	35.842344	-106.2685989	6758.3	None		None	None	None	None	None	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
LADP-5	None	35.8772947	-106.2694697	7018.06	None		None	None	None	None	plugged and abandoned, plugged and abandoned	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
PU-00181	None	35.8834934	-106.2590101	6578.58	None		None	None	None	None	Survey date and accuracy for coordinates and elevation are UNKNOWN. Pueblo Canyon alluvial wellefile N. McCranie allu PAO-3, Survey date and accuracy for coordinates and elevation are UNKNOWN. Pueblo Canyon alluvial wellefile N. McCranie allu PAO-3	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-70 S2	None	35.8596995	-106.2485826	6692.62	None		None	None	1048	1068.5	Coordinates estimated from Google Earth., Spatial data is an estimate only! Will be finalized once well is surveyed.	None						None		Monitoring Wells	238.0	2019-05-27	238.0	2019-05-27	No Data	No Data	No Data	No Data	1	Active	Exceedance	
MCWB-6.6	Alluvial	35.8607151	-106.271585	6839.35	Qal		47.5	3 in	32.5	42.5	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12240						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
PA-26616	None	35.8238518	-106.2247625	6527.9	None		None	None	None	None	Accuracy of coordinates is unknown. Coordinates are from Final Completion Report for Intermediate Well R-23i., Accuracy of coordinates is unknown. Coordinates are from Final Completion Report for Intermediate Well R-23i.	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCWB-7A	Alluvial	35.8606749	-106.2704522	6831.17	Qal		52	None	37	47	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12049						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
P5-26612	None	35.8772947	-106.2694697	7018.06	None		None	None	None	None	Accuracy of coordinates is unknown. Coordinates are from Final Completion Report for Intermediate Well LADP-5., Accuracy of coordinates is unknown. Coordinates are from Final Completion Report for Intermediate Well LADP-5.	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
SC-26614	None	35.8503148	-106.2061485	6363.7	None		None	None	None	None	Accuracy of coordinates is unknown. Coordinates are from Final Completion Report for Characterization Well R-10a/R-10., Accuracy of coordinates is unknown. Coordinates are from Final Completion Report for Characterization Well R-10a/R-10.	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-70	None	35.8596995	-106.2485826	6692.62	None		None	None	None	None	None	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
SWA-2-5	Alluvial	35.874674	-106.3124817	None	None		8.96	2 in	3	8.96	Formerly SCPZ-5, Formerly SCPZ-5, Formerly SCPZ-5	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12448						7226.22		Monitoring Wells	8.28	2018-02-28	7.5	2019-02-27	0.366	2017-08-15	0.358	2019-02-27	10	Active	Exceedance	Substantial
LAWS-01	None	35.8669997	-106.2192591	6363.4	None		None	None	None	None	Vertical borehole at LA weir, Vertical borehole at LA weir	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-57	None	35.8298691	-106.2341697	6648.04	None		None	None	None	None	Brass cap location, Brass cap location	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-14	None	35.861776	-106.2856454	7062.08	None		None	None	None	None	Location info taken from Brass Cap survey data for R-14., Location info taken from Brass Cap survey data for R-14.	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-9i	None	35.8669562	-106.2237205	6383.2	None		None	None	None	None	Location info taken from Brass monument survey data from R-9i WCR., Location info taken from Brass monument survey data from R-9i WCR.	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCWB-6.5D	Alluvial	35.8606339	-106.2720674	6843.2	Qal		42.5	3 in	32.5	42.5	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12239						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCWB-5.5A	Alluvial	35.862394	-106.2734938	6858.36	Qal		37.5	3 in	22.5	32.5	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12231						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCA-RLW-1	None	35.8637674	-106.2784636	6887.1	None		None	None	None	None	None	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCWB-7.2	Alluvial	35.8605127	-106.2684261	6818.86	Qal		67.5	3 in	42.5	62.5	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12241						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
SC-26613	None	35.8502712	-106.2059653	6362.3	None		None	None	None	None	Accuracy of coordinates is unknown. Coordinates are from Final Completion Report for Characterization Well R-10a/R-10., Accuracy of coordinates is unknown. Coordinates are from Final Completion Report for Characterization Well R-10a/R-10.	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCOI-1	Intermediate	35.8645331	-106.2917572	7106.2	Tpf		825.6	0.81 in	815	825.48	Brass cap in I-1 pad, Brass cap in I-1 pad	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12224						7110		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-4 PZ-W	Intermediate	35.8825612	-106.2537784	6577.35	Tpf		125	None	115	125	R-4 Piezometer West, R-4 Piezometer West	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
SWA-2-6	Alluvial	35.8747486	-106.3124341	None	None		8.22	2 in	3.12	8.22	Formerly SWA-2, Formerly SWA-2, Formerly SWA-2	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12449						7225.72		Monitoring Wells	7.38	2018-02-28	3.85	2019-10-24	0.384	2019-02-27	0.152	2019-10-24	10	Active		Substantial
MCA-8	Alluvial	35.85744	-106.2469329	6668.8	Qal		86.3	2.1 in	66	81	Brass cap location, Brass cap location	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12091						6671.4		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCA-9	Alluvial	35.8574958	-106.2464442	6671.7	Qal		113	2.1 in	92.8	107.8	Brass cap location, Brass cap location	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12090						6674		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCWB-9A	Alluvial	35.860887	-106.2577408	6752.11	Qal		75	None	50	70	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12249						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
TW-2A(r)	None	35.8566901	-106.2561308	None	None		None	None	None	None	None	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCWB-7.4A	Alluvial	35.860726	-106.2673685	6812.4	Qal		70	3 in	45	65	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12242						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCA-3b	Alluvial	35.8620998	-106.2730419	6852.9	Qal		42.1	0.8 in	40.9	41.4	Brass cap location, Brass cap location	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12096						6855.3		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
SCP-1abc S3	None	35.8634698	-106.2572968	6703.65	None		None	None	None	None	None	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
LA-10070	None	35.8683482	-106.2304068	6396	None		None	None	None	None	Survey date and accuracy for coordinates and elevation are UNKNOWN., Survey date and accuracy for coordinates and elevation are UNKNOWN.	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
PU-10228	None	35.8729506	-106.2203184	6368	None		None	None	None	None	Survey date and accuracy for coordinates and elevation are UNKNOWN., Survey date and accuracy for coordinates and elevation are UNKNOWN.	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-8	None	35.8716757	-106.2475617	6544.74	None		None	None	None	None	Location info taken from Brass cap monument survey data from R-8 WCR., Location info taken from Brass cap monument survey data from R-8 WCR.	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
SWA-4-10	Alluvial	35.8735723	-106.3106197	None	None		8.44	2 in	2.5	8.44	Formerly SCPZ-10, Formerly SCPZ-10, Formerly SCPZ-10	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12453						7213.06		Monitoring Wells	72.0	2018-07-25	36.5	2019-10-23	1.6	2017-05-23	0.584	2019-10-23	10	Active	Exceedance	Substantial
R-32	None	35.8309486	-106.2487146	6637.63	None		None	None	None	None	Location info taken from Brass cap monument survey data from R-32 WCR., Location info taken from Brass cap monument survey data from R-32 WCR.	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
LA-10067	None	35.8731627	-106.2594805	6593	None		None	None	None	None	Survey date and accuracy for coordinates and elevation are UNKNOWN., Survey date and accuracy for coordinates and elevation are UNKNOWN.	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
LAWS-01 S2	None	35.8669997	-106.2192591	6363.4	None		None	None	None	None	None	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
SWA-4-12	Alluvial	35.8737001	-106.3105616	None	None		8.53	2 in	2.99	8.19	Formerly SWA-4, Formerly SWA-4, Formerly SWA-4	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12455						7213.04		Monitoring Wells	56.2	2017-08-15	31.8	2019-10-23	1.74	2017-05-23	0.693	2019-10-23	10	Active	Exceedance	Substantial
R-55	None	35.829688	-106.2275085	6533.86	None		None	None	None	None	brass cap surveyed location, brass cap surveyed location	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-54	None	35.8360932	-106.2554427	6679.85	None		None	None	None	None	Brass Cap location, Brass Cap location	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-10	None	35.8502712	-106.2059653	6362.31	None		None	None	None	None	Brass Cap location Kleinfelder survey, Brass Cap location Kleinfelder survey	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
SWA-4-11	Alluvial	35.8736526	-106.3105976	None	None		9.17	2 in	3	9.17	Formerly SCPZ-11(B), Formerly SCPZ-11(B), Formerly SCPZ-11(B)	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12454						7214.07		Monitoring Wells	44.4	2017-08-15	14.5	2019-10-23	1.21	2017-05-23	0.328	2019-10-23	10	Active	Exceedance	Substantial
LAWS-01 S3	None	35.8669997	-106.2192591	6363.4	None		None	None	None	None	None	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
SWA-1-2	None	35.8754177	-106.3147563	None	None		13.6	2 in	6.03	13.17	Formerly SWA-1, Formerly SWA-1, Formerly SWA-1	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12444						7244.53		Monitoring Wells	105.0	2018-07-24	62.0	2019-10-22	2.1	2017-08-16	0.945	2019-10-22	11	Active	Exceedance	Substantial
SCP-1abc S1	None	35.8634698	-106.2572968	6703.65	None		None	None	None	None	None	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
SCP-1abc	Alluvial	35.8634698	-106.2572968	6703.65	Qal		41.8	1 in	Multiple	Multiple	Brass monument location, Brass monument location	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12394						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-5 SC	Regional	35.8730705	-106.2287672	None	None		None	None	846	846	None	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCA-3def	Alluvial	35.8605989	-106.2686655	6819.8	Qal		55.8	0.8 in	Multiple	Multiple	Brass cap location, Brass cap location	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12095						6822.8		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-44	None	35.8567173	-106.2511991	6714.91	None		None	None	None	None	Brass cap location, Brass cap location	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
SCP-2b	Alluvial	35.8644221	-106.2608395	6723.11	Qal		50.1	1 in	49.5	50	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12398						6725.31		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCA-3def S2	None	35.8605989	-106.2686655	6819.8	None		None	None	None	None	None	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
LAWS-01 S4	None	35.8669997	-106.2192591	6363.4	None		None	None	None	None	None	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCWB-6.2B	Alluvial	35.8616273	-106.2727189	6848.01	Qal		32.5	3 in	27.5	37.5	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12235						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-4 PZ-E	Intermediate	35.8825612	-106.2537778	6577.34	Tpf		231	None	221	231	R-4 Piezometer East, R-4 Piezometer East	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12295						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-17	None	35.8532794	-106.2925901	6921.51	None		None	None	None	None	Brass Cap location Kleinfelder survey, Brass Cap location Kleinfelder survey	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
LAO-4.5B	Alluvial	35.8703027	-106.2395521	6459.37	Qal		34.9	2 in	24.9	34.9	Brass cap elevation, Brass cap elevation	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12145						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
LA-10069	None	35.8703631	-106.239434	6458	None		None	None	None	None	Survey date and accuracy for coordinates and elevation are UNKNOWN., Survey date and accuracy for coordinates and elevation are UNKNOWN.	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCA-3def S1	None	35.8605989	-106.2686655	6819.8	None		None	None	None	None	None	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
SWA-1-3	None	35.875528	-106.3147361	None	None		None	None	None	None	Formerly SCPZ-3, Formerly SCPZ-3, Formerly SCPZ-3	None						None		Monitoring Wells	32.9	2017-08-16	9.56	2019-10-22	0.41	2017-08-16	0.229	2019-10-22	10	Active	Exceedance	Substantial
18-MW-7	Alluvial	35.8421047	-106.2687953	6755.5	Qal		30	2 in	10	30	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12483						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-23i	None	35.8238518	-106.2247625	6527.88	None		None	None	None	None	Brass Cap location Kleinfelder survey, Brass Cap location Kleinfelder survey	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-51	None	35.8426317	-106.2693369	6762.17	None		None	None	None	None	brass cap location, brass cap location	None						None		Monitoring Wells	5.3992	2010-01-14	5.3992	2010-01-14	No Data	No Data	No Data	No Data	3			
R-52	None	35.8449469	-106.2615661	6883.04	None		None	None	None	None	Brass cap location, Brass cap location	None						None		Monitoring Wells	2.3217	2010-04-19	2.3217	2010-04-19	No Data	No Data	No Data	No Data	1			
R-70 S1	None	35.8596995	-106.2485826	6692.62	None		None	None	963	1004	Coordinates estimated from Google Earth., Spatial data an estimate only! Will be finalized once well is surveyed	None						None		Monitoring Wells	13.6	2019-05-24	13.6	2019-05-24	No Data	No Data	No Data	No Data	1	Active	Exceedance	
SCP-2a	Alluvial	35.8644131	-106.2608239	6722.95	Qal		45.1	1 in	44.5	45	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12396						6725.48		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCWB-7.7A	Alluvial	35.8610869	-106.2652359	6798.31	Qal		70	3 in	52.5	62.5	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12244						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
